"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1094,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1094,"Kaoh Chek","Khum","Commune",NA,NA
1095,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1095,"Kaoh Roka","Khum","Commune",NA,NA
1096,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1096,"Kaoh Sampov","Khum","Commune",NA,NA
1097,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1097,"Krang Ta Yang","Khum","Commune",NA,NA
1098,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1098,"Preaek Krabau","Khum","Commune",NA,NA
1099,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1099,"Preaek Sambuor","Khum","Commune",NA,NA
1100,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1100,"Ruessei Srok","Khum","Commune",NA,NA
1101,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1101,"Svay Phluoh","Khum","Commune",NA,NA
1102,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1102,"Ba Baong","Khum","Commune",NA,NA
1103,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1103,"Banlich Prasat","Khum","Commune",NA,NA
1104,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1104,"Neak Loeang","Khum","Commune",NA,NA
1105,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1105,"Peam Mean Chey","Khum","Commune",NA,NA
1106,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1106,"Peam Ro","Khum","Commune",NA,NA
1107,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1107,"Preaek Khsay Ka","Khum","Commune",NA,NA
1108,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1108,"Preaek Khsay Kha","Khum","Commune",NA,NA
1109,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1109,"Prey Kandieng","Khum","Commune",NA,NA
1110,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1110,"Angkor Reach","Khum","Commune",NA,NA
1111,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1111,"Banteay Chakrei","Khum","Commune",NA,NA
1112,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1112,"Boeng Daol","Khum","Commune",NA,NA
1113,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1113,"Chey Kampok","Khum","Commune",NA,NA
1114,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1114,"Kampong Soeng","Khum","Commune",NA,NA
1115,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1115,"Krang Svay","Khum","Commune",NA,NA
1116,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1116,"Lvea","Khum","Commune",NA,NA
1117,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1117,"Preah Sdach","Khum","Commune",NA,NA
1118,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1118,"Reathor","Khum","Commune",NA,NA
1119,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1119,"Rumchek","Khum","Commune",NA,NA
1120,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1120,"Seena Reach Otdam","Khum","Commune",NA,NA
1121,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1121,"Angkor Tret","Khum","Commune",NA,NA
1122,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1122,"Chea Khlang","Khum","Commune",NA,NA
1123,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1123,"Chrey","Khum","Commune",NA,NA
1124,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1124,"Damrei Puon","Khum","Commune",NA,NA
1125,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1125,"Me Bon","Khum","Commune",NA,NA
1126,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1126,"Pean Roung","Khum","Commune",NA,NA
1127,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1127,"Popueus","Khum","Commune",NA,NA
1128,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1128,"Prey Khla","Khum","Commune",NA,NA
1129,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1129,"Samraong","Khum","Commune",NA,NA
1130,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1130,"Svay Antor","Khum","Commune",NA,NA
1131,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1131,"Tuek Thla","Khum","Commune",NA,NA
1132,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1132,"Ampil Krau","Khum","Commune",NA,NA
1133,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1133,"Chrey Khmum","Khum","Commune",NA,NA
1134,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1134,"Lve","Khum","Commune",NA,NA
1135,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1135,"Pnov Ti Muoy","Khum","Commune",NA,NA
1136,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1136,"Pnov Ti Pir","Khum","Commune",NA,NA
1137,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1137,"Pou Ti","Khum","Commune",NA,NA
1138,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1138,"Preaek Changkran","Khum","Commune",NA,NA
1139,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1139,"Prey Daeum Thnoeng","Khum","Commune",NA,NA
1140,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1140,"Prey Tueng","Khum","Commune",NA,NA
1141,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1141,"Ruessei Sanh","Khum","Commune",NA,NA
1142,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1142,"Rumlech","Khum","Commune",NA,NA
1143,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1143,"Mai Hie","Khum","Commune",NA,NA
1144,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1144,"Malik","Khum","Commune",NA,NA
1145,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1145,"Nhang","Khum","Commune",NA,NA
1146,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1146,"Ta Lav","Khum","Commune",NA,NA
1147,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1147,"Kachanh","Khum","Commune",NA,NA
1148,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1148,"Labansiek","Khum","Commune",NA,NA
1149,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1149,"Yeak Laom","Khum","Commune",NA,NA
1150,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1150,"Kak","Khum","Commune",NA,NA
1151,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1151,"Ke Chong","Khum","Commune",NA,NA
1152,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1152,"Laming","Khum","Commune",NA,NA
1153,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1153,"Lung Khung","Khum","Commune",NA,NA
1154,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1154,"Seung","Khum","Commune",NA,NA
1155,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1155,"Ting Chak","Khum","Commune",NA,NA
1156,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1156,"Serei Mongkol","Khum","Commune",NA,NA
1157,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1157,"Srae Angkrong","Khum","Commune",NA,NA
1158,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1158,"Ta Ang","Khum","Commune",NA,NA
1159,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1159,"Toen","Khum","Commune",NA,NA
1160,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1160,"Trapeang Chres","Khum","Commune",NA,NA
1161,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1161,"Trapeang Kraham","Khum","Commune",NA,NA
1162,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1162,"Chey Otdam","Khum","Commune",NA,NA
1163,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1163,"Ka Laeng","Khum","Commune",NA,NA
1164,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1164,"La Bang Muoy","Khum","Commune",NA,NA
1165,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1165,"La Bang Pir","Khum","Commune",NA,NA
1166,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1166,"Pa Tang","Khum","Commune",NA,NA
1167,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1167,"Seda","Khum","Commune",NA,NA
1168,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1168,"Aekakpheap","Khum","Commune",NA,NA
1169,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1169,"Cha Ung","Khum","Commune",NA,NA
1170,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1170,"Chan","Khum","Commune",NA,NA
1171,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1171,"Kalai","Khum","Commune",NA,NA
1172,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1172,"L'ak","Khum","Commune",NA,NA
1173,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1173,"Ou Chum","Khum","Commune",NA,NA
1174,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1174,"Sameakki","Khum","Commune",NA,NA
1175,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1175,"Bar Kham","Khum","Commune",NA,NA
1176,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1176,"Lum Choar","Khum","Commune",NA,NA
1177,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1177,"Pak Nhai","Khum","Commune",NA,NA
1178,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1178,"Pate","Khum","Commune",NA,NA
1179,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1179,"Saom Thum","Khum","Commune",NA,NA
1180,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1180,"Sesant","Khum","Commune",NA,NA
1181,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1181,"Ya Tung","Khum","Commune",NA,NA
1182,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1182,"n.a. ( 1)","Khum","Commune",NA,NA
1183,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1183,"Ta Veaeng Kraom","Khum","Commune",NA,NA
1184,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1184,"Ta Veaeng Leu","Khum","Commune",NA,NA
1185,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1185,"Ban Pong","Khum","Commune",NA,NA
1186,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1186,"Hat Pak","Khum","Commune",NA,NA
1187,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1187,"Ka Choun","Khum","Commune",NA,NA
1188,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1188,"Kaoh Pang","Khum","Commune",NA,NA
1189,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1189,"Kaoh Peak","Khum","Commune",NA,NA
1190,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1190,"Kok Lak","Khum","Commune",NA,NA
1191,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1191,"n.a. ( 8)","Khum","Commune",NA,NA
1192,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1192,"Pa Kalan","Khum","Commune",NA,NA
1193,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1193,"Phnum Kok","Khum","Commune",NA,NA
1194,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1194,"Veun Sai","Khum","Commune",NA,NA
1195,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1195,"Char Chhuk","Khum","Commune",NA,NA
1196,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1196,"Doun Peaeng","Khum","Commune",NA,NA
1197,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1197,"Kouk Doung","Khum","Commune",NA,NA
1198,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1198,"Koul","Khum","Commune",NA,NA
1199,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1199,"Nokor Pheas","Khum","Commune",NA,NA
1200,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1200,"Srae Khvav","Khum","Commune",NA,NA
1201,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1201,"Ta Saom","Khum","Commune",NA,NA
1202,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1202,"Chob Ta Trav","Khum","Commune",NA,NA
1203,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1203,"Leang Dai","Khum","Commune",NA,NA
1204,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1204,"Peak Snaeng","Khum","Commune",NA,NA
1205,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1205,"Svay Chek","Khum","Commune",NA,NA
1206,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1206,"Khnar Sanday","Khum","Commune",NA,NA
1207,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1207,"Khun Ream","Khum","Commune",NA,NA
1208,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1208,"Preak Dak","Khum","Commune",NA,NA
1209,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1209,"Rumchek","Khum","Commune",NA,NA
1210,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1210,"Run Ta Aek","Khum","Commune",NA,NA
1211,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1211,"Tbaeng","Khum","Commune",NA,NA
1212,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1212,"Anlong Samnar","Khum","Commune",NA,NA
1213,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1213,"Chi Kraeng","Khum","Commune",NA,NA
1214,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1214,"Kampong Kdei","Khum","Commune",NA,NA
1215,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1215,"Khvav","Khum","Commune",NA,NA
1216,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1216,"Kouk Thlok Kraom","Khum","Commune",NA,NA
1217,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1217,"Kouk Thlok Leu","Khum","Commune",NA,NA
1218,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1218,"Lveaeng Ruessei","Khum","Commune",NA,NA
1219,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1219,"n.a. ( 437)","Khum","Commune",NA,NA
1220,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1220,"Pongro Kraom","Khum","Commune",NA,NA
1221,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1221,"Pongro Leu","Khum","Commune",NA,NA
1222,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1222,"Ruessei Lok","Khum","Commune",NA,NA
1223,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1223,"Sangvaeuy","Khum","Commune",NA,NA
1224,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1224,"Spean Tnaot","Khum","Commune",NA,NA
1225,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1225,"Chonloas Dai","Khum","Commune",NA,NA
1226,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1226,"Kampong Thkov","Khum","Commune",NA,NA
1227,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1227,"Kralanh","Khum","Commune",NA,NA
1228,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1228,"Krouch Kor","Khum","Commune",NA,NA
1229,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1229,"Roung Kou","Khum","Commune",NA,NA
1230,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1230,"Saen Sokh","Khum","Commune",NA,NA
1231,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1231,"Sambuor","Khum","Commune",NA,NA
1232,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1232,"Snuol","Khum","Commune",NA,NA
1233,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1233,"Sranal","Khum","Commune",NA,NA
1234,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1234,"Ta an","Khum","Commune",NA,NA
1235,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1235,"Ampil","Khum","Commune",NA,NA
1236,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1236,"Bakong","Khum","Commune",NA,NA
1237,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1237,"Ballangk","Khum","Commune",NA,NA
1238,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1238,"Kampong Phluk","Khum","Commune",NA,NA
1239,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1239,"Kandaek","Khum","Commune",NA,NA
1240,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1240,"Kantreang","Khum","Commune",NA,NA
1241,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1241,"Mean Chey","Khum","Commune",NA,NA
1242,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1242,"n.a. ( 330)","Khum","Commune",NA,NA
1243,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1243,"Roluos","Khum","Commune",NA,NA
1244,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1244,"Trapeang Thum","Khum","Commune",NA,NA
1245,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1245,"Doun Kaev","Khum","Commune",NA,NA
1246,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1246,"Kaev Poar","Khum","Commune",NA,NA
1247,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1247,"Kdei Run","Khum","Commune",NA,NA
1248,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1248,"Khnat","Khum","Commune",NA,NA
1249,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1249,"Krabei Riel","Khum","Commune",NA,NA
1250,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1250,"Lvea","Khum","Commune",NA,NA
1251,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1251,"Mukh Paen","Khum","Commune",NA,NA
1252,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1252,"n.a. ( 319)","Khum","Commune",NA,NA
1253,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1253,"Pou Treay","Khum","Commune",NA,NA
1254,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1254,"Prey Chruk","Khum","Commune",NA,NA
1255,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1255,"Puok","Khum","Commune",NA,NA
1256,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1256,"Reul","Khum","Commune",NA,NA
1257,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1257,"Samraong Yea","Khum","Commune",NA,NA
1258,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1258,"Sasar Sdam","Khum","Commune",NA,NA
1259,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1259,"Trei Nhoar","Khum","Commune",NA,NA
1260,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1260,"Tuek Vil","Khum","Commune",NA,NA
1261,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1261,"Yeang","Khum","Commune",NA,NA
1262,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1262,"Chreav","Khum","Commune",NA,NA
1263,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1263,"Kouk Chak","Khum","Commune",NA,NA
1264,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1264,"n.a. ( 321)","Khum","Commune",NA,NA
1265,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1265,"Nokor Thum","Khum","Commune",NA,NA
1266,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1266,"Sala Kamraeuk","Khum","Commune",NA,NA
1267,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1267,"Sambuor","Khum","Commune",NA,NA
1268,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1268,"Siem Reab","Khum","Commune",NA,NA
1269,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1269,"Sla Kram","Khum","Commune",NA,NA
1270,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1270,"Srangae","Khum","Commune",NA,NA
1271,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1271,"Svay Dangkum","Khum","Commune",NA,NA
1272,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1272,"Chan Sar","Khum","Commune",NA,NA
1273,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1273,"Dam Daek","Khum","Commune",NA,NA
1274,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1274,"Dan Run","Khum","Commune",NA,NA
1275,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1275,"Kampong Khleang","Khum","Commune",NA,NA
1276,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1276,"Khchas","Khum","Commune",NA,NA
1277,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1277,"Khnar Pou","Khum","Commune",NA,NA
1278,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1278,"Kien Sangkae","Khum","Commune",NA,NA
1279,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1279,"n.a. ( 338)","Khum","Commune",NA,NA
1280,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1280,"Popel","Khum","Commune",NA,NA
1281,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1281,"Samraong","Khum","Commune",NA,NA
1282,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1282,"Ta Yaek","Khum","Commune",NA,NA
1283,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1283,"Chrouy Neang Nguon","Khum","Commune",NA,NA
1284,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1284,"Klang Hay","Khum","Commune",NA,NA
1285,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1285,"Moung","Khum","Commune",NA,NA
1286,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1286,"Prei","Khum","Commune",NA,NA
1287,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1287,"Slaeng Spean","Khum","Commune",NA,NA
1288,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1288,"Tram Sasar","Khum","Commune",NA,NA
1289,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1289,"Boeng Mealea","Khum","Commune",NA,NA
1290,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1290,"Kantuot","Khum","Commune",NA,NA
1291,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1291,"Khnang Phnum","Khum","Commune",NA,NA
1292,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1292,"Svay Leu","Khum","Commune",NA,NA
1293,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1293,"Ta Siem","Khum","Commune",NA,NA
1294,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1294,"Lvea Krang","Khum","Commune",NA,NA
1295,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1295,"Prasat","Khum","Commune",NA,NA
1296,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1296,"Srae Nouy","Khum","Commune",NA,NA
1297,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1297,"Svay Sa","Khum","Commune",NA,NA
1298,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1298,"Varin","Khum","Commune",NA,NA
1299,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1299,"Kampun","Khum","Commune",NA,NA
1300,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1300,"Kbal Romeas","Khum","Commune",NA,NA
1301,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1301,"Phluk","Khum","Commune",NA,NA
1302,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1302,"Samkhuoy","Khum","Commune",NA,NA
1303,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1303,"Sdau","Khum","Commune",NA,NA
1304,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1304,"Srae Kor","Khum","Commune",NA,NA
1305,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1305,"Ta Lat","Khum","Commune",NA,NA
1306,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1306,"Kaoh Preah","Khum","Commune",NA,NA
1307,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1307,"Kaoh Sampeay","Khum","Commune",NA,NA
1308,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1308,"Kaoh Sralau","Khum","Commune",NA,NA
1309,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1309,"Ou Mreah","Khum","Commune",NA,NA
1310,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1310,"Ou Ruessei Kandal","Khum","Commune",NA,NA
1311,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1311,"Siem Bouk","Khum","Commune",NA,NA
1312,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1312,"Srae Krasang","Khum","Commune",NA,NA
1313,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1313,"Preaek Meas","Khum","Commune",NA,NA
1314,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1314,"Santepheap","Khum","Commune",NA,NA
1315,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1315,"Sekong","Khum","Commune",NA,NA
